LATITUDE,LONGITUDE,Year,pH,EC,CO3,HCO3,Cl,SO4,NO3,TH,Ca,Mg,Na,K,F,AQUIFER_TYPE,WLS_WTR_LEVEL,Broader_Classification_Soil,Broad_Soil_Type,SITE_TYPE,WLS_WTR_LEVEL_Categorized,Total Annual Ground Water Recharge,Broader_Classification_Lithology
29.6222,75.0222,2021.0,8.31,6659.0,69.0,475.0,1013.0,1312.0,61.0,614.0,66.0,109.0,1264.0,12.0,1.4,Unconfined,0.95,Rocky/Gravelly,Rocky/Gravelly,Bore Well,Shallow,268.56,Mixed
29.8389,74.9889,2021.0,8.95,1650.0,96.0,265.0,173.0,112.0,160.0,252.0,8.8,56.0,287.0,21.0,0.39,Unconfined,9.13,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,268.56,Mixed
29.9208,74.8042,2021.0,8.6,1162.0,41.0,196.0,133.0,147.0,42.0,153.0,18.0,27.0,154.0,110.0,0.31,Unconfined,7.5,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
29.9264,74.6764,2021.0,8.26,2322.0,0.0,363.0,227.0,243.0,401.0,844.0,66.0,165.0,127.0,91.0,1.0,Unconfined,7.3,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
29.6722,74.6569,2021.0,8.41,2457.0,27.0,140.0,287.0,684.0,17.0,351.0,57.0,51.0,451.0,7.0,0.68,Unconfined,2.86,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,268.56,Mixed
29.6161,74.89,2021.0,8.46,4754.0,55.0,321.0,613.0,1079.0,15.0,570.0,44.0,112.0,837.0,8.0,0.57,Unconfined,2.15,Others,Others,Bore Well,Shallow,268.56,Mixed
29.4778,74.9556,2021.0,8.85,1766.0,82.0,349.0,147.0,251.0,4.2,132.0,22.0,19.0,360.0,2.0,3.52,Unconfined,5.8,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,268.56,Mixed
29.5375,74.7417,2021.0,8.79,1300.0,82.0,461.0,93.0,0.0,10.0,219.0,8.8,48.0,210.0,6.0,0.57,Unconfined,9.25,Rocky/Gravelly,Rocky/Gravelly,Bore Well,Shallow,268.56,Mixed
29.4222,74.6125,2021.0,8.75,2310.0,41.0,196.0,173.0,746.0,9.3,197.0,35.0,27.0,470.0,0.9,2.51,Unconfined,4.5,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,268.56,Mixed
29.3933,74.6175,2021.0,8.36,1951.0,41.0,140.0,287.0,388.0,18.0,416.0,53.0,69.0,281.0,7.0,1.39,Unconfined,1.82,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,268.56,Mixed
29.425,74.7708,2021.0,8.71,933.0,55.0,252.0,53.0,85.0,13.0,88.0,22.0,8.0,182.0,2.5,0.25,Not Available,5.75,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,268.56,Mixed
28.2572,74.1444,2021.0,8.13,7951.0,0.0,224.0,1813.0,1244.0,1.5,1907.0,206.0,338.0,958.0,21.0,1.87,Unconfined,4.68,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,268.56,Mixed
29.3917,75.0889,2021.0,8.24,1371.0,0.0,126.0,40.0,514.0,19.0,416.0,79.0,53.0,142.0,4.5,2.57,Unconfined,0.73,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,268.56,Mixed
28.2755,77.2879,2021.0,8.2,5674.0,0.0,127.0,1687.0,306.0,3.0,1216.0,140.0,210.0,674.0,154.0,0.04,Unconfined,11.14,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Artesian,45838.56,Mixed
28.303,77.238,2021.0,8.84,3320.0,125.0,571.0,652.0,57.0,32.0,318.0,13.0,69.0,589.0,104.0,2.76,Unconfined,3.84,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Mixed
28.418,77.314,2021.0,8.38,3901.0,31.0,79.0,1120.0,276.0,10.0,449.0,57.0,75.0,714.0,7.0,0.28,Unconfined,3.5,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,36853.46,Others
28.3209,77.4501,2021.0,8.61,790.0,31.0,127.0,156.0,27.0,0.0,252.0,22.0,48.0,73.0,5.4,0.5,Unconfined,7.05,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
28.221,77.308,2021.0,8.47,4596.0,31.0,127.0,1049.0,601.0,54.0,1008.0,44.0,218.0,608.0,9.0,1.03,Unconfined,3.2,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
28.156,77.426,2021.0,8.87,1500.0,94.0,428.0,184.0,0.0,40.0,190.0,8.0,41.0,261.0,12.0,0.29,Unconfined,6.8,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
28.199,77.376,2021.0,8.81,1091.0,78.0,286.0,149.0,0.0,4.0,140.0,12.0,27.0,192.0,32.0,0.12,Unconfined,9.05,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
77.433,28.069,2021.0,8.75,2658.0,62.0,190.0,553.0,241.0,19.0,400.0,16.0,88.0,415.0,6.0,0.36,Unconfined,8.75,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
28.046,77.467,2021.0,8.8,1281.0,78.0,381.0,121.0,0.0,30.0,130.0,28.0,15.0,240.0,3.0,2.79,Unconfined,4.65,Rocky/Gravelly,Rocky/Gravelly,Bore Well,Shallow,45838.56,Others
28.044,77.472,2021.0,8.84,1554.0,94.0,317.0,213.0,16.0,16.0,190.0,16.0,36.0,265.0,3.0,3.28,Unconfined,1.4,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
27.971,77.417,2021.0,8.79,1323.0,47.0,254.0,262.0,0.0,26.0,230.0,24.0,41.0,194.0,12.0,1.66,Unconfined,4.18,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,36853.46,Others
28.035,77.188,2021.0,8.34,5170.0,47.0,159.0,1305.0,465.0,25.0,911.0,72.0,178.0,770.0,6.0,2.21,Unconfined,0.5,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
27.883,77.35,2021.0,8.92,4361.0,109.0,365.0,879.0,457.0,23.0,641.0,24.0,141.0,704.0,31.0,1.09,Unconfined,0.05,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
28.2338,77.3942,2021.0,8.91,1684.0,125.0,571.0,149.0,10.0,11.0,160.0,12.0,32.0,324.0,6.0,1.1,Unconfined,6.0,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
28.12528,77.43306,2021.0,8.87,1165.0,78.0,301.0,71.0,106.0,54.0,280.0,20.0,56.0,148.0,7.0,0.79,Unconfined,11.25,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Artesian,45838.56,Others
28.0225,77.17667,2021.0,8.64,915.0,47.0,143.0,191.0,0.0,3.0,250.0,16.0,51.0,97.0,7.0,0.35,Unconfined,3.15,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
28.0375,77.375,2021.0,8.37,4243.0,125.0,524.0,553.0,687.0,28.0,412.0,12.0,93.0,790.0,24.0,1.05,Unconfined,4.25,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,36853.46,Others
28.228,77.0449,2021.0,8.71,308.0,47.0,63.0,21.0,0.0,13.0,120.0,16.0,19.0,15.0,1.2,0.38,Unconfined,3.35,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,36853.46,Others
27.917,77.179,2021.0,8.2,6081.0,0.0,143.0,1645.0,371.0,228.0,1591.0,136.0,304.0,660.0,10.0,0.91,Unconfined,3.65,Rocky/Gravelly,Rocky/Gravelly,Bore Well,Shallow,36853.46,Others
27.832,77.138,2021.0,7.57,23001.0,0.0,286.0,5388.0,3402.0,149.0,3299.0,330.0,601.0,3514.0,92.0,0.18,Unconfined,4.42,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
28.1874,77.0708,2021.0,7.51,4543.0,0.0,175.0,1334.0,273.0,4.0,1701.0,321.0,219.0,280.0,11.0,0.28,Unconfined,17.95,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Artesian,45838.56,Others
27.79167,76.95,2021.0,8.71,6115.0,94.0,317.0,1441.0,593.0,31.0,618.0,12.0,143.0,1154.0,3.5,0.46,Semi-Confined,1.95,Rocky/Gravelly,Rocky/Gravelly,Bore Well,Shallow,268.56,Mixed
28.475,76.917,2021.0,8.85,921.0,62.0,238.0,135.0,0.0,19.0,93.0,12.0,15.0,188.0,6.0,0.88,Unconfined,2.45,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,268.56,Mixed
28.445,76.786,2021.0,8.86,1576.0,109.0,492.0,182.0,0.0,27.0,175.0,8.0,38.0,304.0,1.5,1.41,Unconfined,5.65,Others,Others,Dug Well,Shallow,268.56,Mixed
28.4522,76.7298,2021.0,8.0,6858.0,0.0,143.0,2075.0,384.0,30.0,1804.0,202.0,316.0,761.0,5.0,0.31,Unconfined,7.65,Others,Others,Dug Well,Shallow,268.56,Mixed
28.463,76.728,2021.0,7.76,8612.0,0.0,159.0,2506.0,623.0,29.0,3031.0,438.0,471.0,608.0,6.0,0.11,Unconfined,4.1,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,268.56,Mixed
28.408,76.75,2021.0,8.69,3396.0,47.0,301.0,741.0,305.0,22.0,289.0,37.0,48.0,672.0,4.0,0.49,Unconfined,2.4,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,268.56,Mixed
28.351,77.0615,2021.0,8.4,1049.0,16.0,111.0,242.0,28.0,21.0,216.0,45.0,25.0,134.0,6.0,0.36,Unconfined,7.0,Others,Others,Dug Well,Shallow,25736.83,Mixed
28.358,76.681,2021.0,8.91,949.0,109.0,238.0,94.0,0.0,0.0,113.0,17.0,18.0,194.0,0.8,2.61,Unconfined,3.3,Others,Others,Bore Well,Shallow,268.56,Mixed
28.228,76.881,2021.0,8.34,1285.0,31.0,95.0,276.0,84.0,28.0,361.0,62.0,50.0,134.0,2.0,0.26,Unconfined,1.55,Others,Others,Dug Well,Shallow,268.56,Mixed
28.409,76.919,2021.0,8.87,1247.0,78.0,444.0,142.0,0.0,25.0,103.0,37.0,3.0,272.0,0.8,2.29,Unconfined,3.7,Others,Others,Dug Well,Shallow,268.56,Mixed
28.353,76.955,2021.0,8.74,683.0,47.0,365.0,20.0,0.0,22.0,155.0,8.0,33.0,111.0,2.3,0.41,Unconfined,7.8,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,36853.46,Others
28.425,76.858,2021.0,8.5,2886.0,47.0,206.0,680.0,238.0,22.0,289.0,29.0,53.0,559.0,4.0,0.18,Unconfined,4.85,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
28.385,76.676,2021.0,8.58,2866.0,47.0,175.0,727.0,183.0,25.0,258.0,29.0,45.0,567.0,3.0,0.24,Unconfined,2.31,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
28.271,76.756,2021.0,8.71,1260.0,62.0,270.0,216.0,19.0,26.0,289.0,17.0,60.0,182.0,1.2,0.22,Unconfined,6.25,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Mixed
28.216,76.883,2021.0,8.5,838.0,31.0,206.0,94.0,50.0,26.0,227.0,29.0,38.0,99.0,2.0,0.31,Unconfined,1.08,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
28.313,76.771,2021.0,8.8,964.0,94.0,286.0,94.0,10.0,3.8,124.0,17.0,20.0,197.0,1.0,2.49,Unconfined,5.35,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,36853.46,Mixed
28.205,76.727,2021.0,8.84,1700.0,94.0,381.0,249.0,64.0,19.0,144.0,12.0,28.0,354.0,1.1,0.88,Unconfined,5.75,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
28.129,76.604,2021.0,8.85,2454.0,78.0,349.0,461.0,126.0,18.0,618.0,12.0,143.0,297.0,0.8,1.69,Unconfined,10.95,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Artesian,45838.56,Others
28.2101,76.5243,2021.0,8.74,973.0,78.0,349.0,71.0,0.0,7.4,82.0,17.0,10.0,194.0,4.5,2.81,Unconfined,1.35,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
28.356,76.54,2021.0,8.51,3081.0,62.0,32.0,383.0,846.0,28.0,742.0,91.0,125.0,372.0,2.5,0.29,Unconfined,7.4,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
28.242,76.508,2021.0,8.89,3840.0,125.0,714.0,794.0,47.0,27.0,515.0,12.0,118.0,678.0,0.4,1.32,Unconfined,5.3,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Mixed
28.228,76.356,2021.0,8.8,818.0,47.0,238.0,99.0,0.0,28.0,103.0,17.0,15.0,152.0,2.0,0.86,Unconfined,1.3,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,268.56,Mixed
28.179,76.335,2021.0,8.82,1001.0,62.0,254.0,121.0,24.0,28.0,155.0,17.0,28.0,181.0,1.4,0.86,Unconfined,5.3,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,36853.46,Mixed
28.4361,76.3167,2021.0,8.71,931.0,62.0,254.0,135.0,0.0,5.0,196.0,25.0,33.0,140.0,0.6,2.61,Unconfined,14.9,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Artesian,45838.56,Others
28.189,76.287,2021.0,8.61,1272.0,62.0,127.0,262.0,0.0,27.0,237.0,25.0,43.0,162.0,3.1,0.38,Unconfined,0.53,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
28.173,76.156,2021.0,8.8,535.0,78.0,206.0,14.0,0.0,8.5,186.0,17.0,35.0,61.0,0.8,2.41,Unconfined,10.55,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Artesian,45838.56,Others
28.3765,76.2336,2021.0,8.94,1440.0,140.0,508.0,99.0,0.0,5.0,82.0,8.0,15.0,315.0,5.2,4.68,Unconfined,9.25,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
28.282,76.09,2021.0,8.34,4546.0,31.0,79.0,1347.0,279.0,27.0,598.0,99.0,85.0,780.0,11.0,0.99,Unconfined,1.24,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
30.242,77.125,2021.0,8.79,1008.0,108.0,207.0,92.0,16.0,0.7,252.0,21.0,49.0,119.0,2.4,0.29,Unconfined,6.85,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
30.317,76.983,2021.0,8.65,504.0,48.0,207.0,35.0,0.0,2.3,189.0,21.0,33.0,54.0,2.1,0.27,Unconfined,3.7,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
30.408,76.846,2021.0,8.66,640.0,24.0,232.0,43.0,28.0,0.0,137.0,17.0,23.0,89.0,2.0,0.33,Unconfined,3.38,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
30.375,76.782,2021.0,8.5,2805.0,36.0,159.0,255.0,851.0,0.1,315.0,50.5008,45.9648,486.0,11.0,0.41,Unconfined,1.4,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,268.56,Mixed
30.2486,76.7167,2021.0,8.6,535.0,36.0,220.0,21.0,12.0,0.0,137.0,8.4,28.0,66.0,2.7,0.12,Unconfined,0.89,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,268.56,Mixed
30.105,76.641,2021.0,8.35,1097.0,24.0,159.0,184.0,81.0,55.0,410.0,59.0,64.0,74.0,1.9,0.31,Unconfined,6.7,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,268.56,Mixed
30.386,77.164,2021.0,8.48,504.0,24.0,159.0,71.0,0.0,0.7,210.0,25.0,36.0,25.0,0.8,0.19,Unconfined,1.9,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,268.56,Mixed
30.283,77.033,2021.0,8.78,630.0,36.0,293.0,28.0,0.0,15.0,210.0,17.0,41.0,62.0,1.7,0.34,Not Available,3.1,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,268.56,Mixed
29.935,77.036,2021.0,8.88,577.0,72.0,195.0,21.0,0.0,24.0,242.0,17.0,49.0,34.0,1.9,0.24,Unconfined,6.55,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,268.56,Mixed
29.766,76.972,2021.0,8.65,838.0,36.0,207.0,71.0,35.0,60.0,263.0,25.0,49.0,76.0,1.4,0.51,Unconfined,7.35,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,268.56,Mixed
29.784,77.03,2021.0,8.75,429.0,24.0,171.0,21.0,0.0,9.7,137.0,25.0,18.0,38.0,0.7,0.41,Unconfined,2.15,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,268.56,Mixed
29.586,77.022,2021.0,8.71,601.0,48.0,183.0,28.0,44.0,8.2,179.0,29.0,26.0,69.0,0.9,0.22,Unconfined,1.45,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
29.622,77.042,2021.0,8.7,467.0,36.0,220.0,14.0,0.0,0.2,168.0,17.0,31.0,39.0,0.5,0.14,Unconfined,19.85,Rocky/Gravelly,Rocky/Gravelly,Bore Well,Artesian,45838.56,Others
29.533,77.057,2021.0,8.4,635.0,24.0,268.0,21.0,31.0,0.0,273.0,34.0,46.0,27.0,0.5,0.19,Unconfined,12.91,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Artesian,45838.56,Others
29.481,77.052,2021.0,8.68,585.0,36.0,207.0,21.0,36.0,0.0,284.0,17.0,59.0,11.0,1.2,0.57,Unconfined,8.15,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,45838.56,Others
29.704,76.994,2021.0,8.62,702.0,36.0,207.0,35.0,67.0,0.0,284.0,29.0,51.0,34.0,0.9,0.75,Unconfined,1.15,Rocky/Gravelly,Rocky/Gravelly,Tube Well,Shallow,31750.27,Others
29.503,76.921,2021.0,8.84,538.0,72.0,159.0,14.0,29.0,0.2,242.0,21.0,46.0,31.0,0.9,0.25,Unconfined,1.0,Rocky/Gravelly,Rocky/Gravelly,Tube Well,Shallow,31750.27,Others
29.55,76.933,2021.0,8.88,684.0,72.0,268.0,21.0,0.0,10.0,263.0,13.0,56.0,41.0,0.9,0.47,Unconfined,1.4,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,31750.27,Mixed
29.683,76.95,2021.0,8.72,579.0,48.0,220.0,21.0,0.0,5.8,231.0,21.0,43.0,32.0,5.4,0.54,Unconfined,6.5,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,31750.27,Mixed
29.732,77.05,2021.0,8.58,365.0,24.0,159.0,14.0,0.0,1.2,189.0,21.0,33.0,5.0,0.7,0.15,Unconfined,9.4,Rocky/Gravelly,Rocky/Gravelly,Bore Well,Shallow,31750.27,Others
29.807,77.117,2021.0,8.48,318.0,24.0,134.0,14.0,0.0,0.0,95.0,17.0,13.0,33.0,1.4,0.11,Unconfined,4.6,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,31750.27,Mixed
29.74,77.104,2021.0,8.67,442.0,48.0,134.0,21.0,0.0,0.4,116.0,17.0,18.0,47.0,8.5,0.34,Unconfined,4.9,Rocky/Gravelly,Rocky/Gravelly,Bore Well,Shallow,31750.27,Mixed
29.694,77.099,2021.0,8.57,723.0,36.0,98.0,28.0,177.0,0.0,231.0,17.0,46.0,61.0,9.1,0.21,Unconfined,10.0,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Artesian,31750.27,Mixed
29.502,77.001,2021.0,8.64,701.0,36.0,171.0,50.0,87.0,19.0,189.0,21.0,33.0,76.0,7.4,0.27,Unconfined,1.1,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,31750.27,Others
29.656,77.103,2021.0,8.35,295.0,12.0,134.0,14.0,0.0,0.3,147.0,25.0,20.0,4.0,2.3,0.29,Unconfined,6.15,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,31750.27,Others
29.758,76.8,2021.0,8.16,744.0,0.0,419.0,20.0,29.0,1.7,175.0,18.0,32.0,108.0,6.5,0.22,Unconfined,4.1,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,31750.27,Mixed
29.788,76.729,2021.0,8.15,1108.0,0.0,629.0,67.0,0.0,0.5,274.0,18.0,56.0,159.0,8.0,0.41,Unconfined,5.4,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,31750.27,Others
29.634,76.63,2021.0,8.52,1648.0,72.0,265.0,173.0,287.0,0.2,274.0,13.0,59.0,281.0,11.0,0.8,Unconfined,6.8,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,31750.27,Mixed
29.511,76.537,2021.0,8.21,1170.0,0.0,573.0,73.0,64.0,0.1,241.0,22.0,45.0,184.0,6.8,0.53,Unconfined,2.2,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,31750.27,Others
29.556,76.663,2021.0,8.61,1640.0,120.0,224.0,160.0,237.0,0.0,285.0,13.0,61.0,270.0,7.0,0.9,Unconfined,1.05,Rocky/Gravelly,Rocky/Gravelly,Bore Well,Shallow,31750.27,Mixed
29.555,76.743,2021.0,8.62,680.0,72.0,224.0,20.0,57.0,0.0,55.0,8.8,8.0,158.0,1.2,0.82,Unconfined,12.0,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Artesian,31750.27,Mixed
29.592,76.71,2021.0,8.58,636.0,84.0,154.0,27.0,57.0,0.1,33.0,8.8,2.7,158.0,1.0,0.58,Unconfined,2.05,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,31750.27,Mixed
29.643,76.867,2021.0,8.47,1262.0,96.0,363.0,120.0,37.0,0.1,241.0,13.0,51.0,194.0,11.0,0.41,Unconfined,5.7,Rocky/Gravelly,Rocky/Gravelly,Bore Well,Shallow,31750.27,Mixed
29.693,76.983,2021.0,8.49,1125.0,96.0,321.0,60.0,102.0,0.0,197.0,22.0,35.0,198.0,5.0,0.72,Unconfined,6.95,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,31750.27,Mixed
29.835,77.136,2021.0,8.56,412.0,36.0,140.0,13.0,58.0,0.1,164.0,26.0,24.0,42.0,4.9,0.28,Unconfined,4.0,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,31750.27,Mixed
29.947,77.133,2021.0,8.66,348.0,36.0,168.0,13.0,0.0,0.1,121.0,22.0,16.0,44.0,3.7,0.1,Unconfined,7.0,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,31750.27,Mixed
29.889,76.573,2021.0,8.81,575.0,108.0,70.0,20.0,17.0,0.2,44.0,8.8,5.3,114.0,0.8,0.12,Unconfined,10.5,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Artesian,31750.27,Others
29.905,76.607,2021.0,8.74,670.0,60.0,293.0,20.0,0.0,0.4,121.0,13.0,21.0,118.0,2.3,0.06,Unconfined,4.55,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,31750.27,Mixed
29.847,76.661,2021.0,8.67,490.0,48.0,224.0,20.0,0.0,0.2,121.0,18.0,19.0,74.0,3.2,0.1,Unconfined,6.4,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,31750.27,Mixed
29.778,76.575,2021.0,8.71,975.0,60.0,349.0,107.0,0.0,0.1,219.0,18.0,43.0,146.0,3.5,0.2,Unconfined,8.5,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,31750.27,Others
29.701,76.526,2021.0,8.73,576.0,36.0,238.0,20.0,41.0,0.0,55.0,8.8,8.0,128.0,0.8,0.17,Unconfined,3.85,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,31750.27,Mixed
29.805,76.394,2021.0,8.8,942.0,72.0,307.0,100.0,0.0,9.0,285.0,13.0,61.0,110.0,6.0,0.21,Unconfined,6.65,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,31750.27,Mixed
29.67,76.518,2021.0,8.91,1382.0,120.0,419.0,60.0,23.0,19.0,164.0,8.8,35.0,238.0,6.5,2.21,Unconfined,13.3,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Artesian,31750.27,Mixed
29.732,76.558,2021.0,8.83,927.0,84.0,168.0,93.0,67.0,19.0,263.0,13.0,56.0,112.0,4.0,0.13,Unconfined,11.15,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Artesian,31750.27,Mixed
29.779,76.404,2021.0,8.44,240.0,36.0,70.0,13.0,0.0,0.9,132.0,26.3326,15.9782,5.0,2.9,0.14,Unconfined,12.72,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Artesian,31750.27,Mixed
29.658,76.429,2021.0,8.84,1680.0,84.0,265.0,133.0,317.0,0.3,132.0,18.0,21.0,347.0,2.5,0.14,Unconfined,11.69,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Artesian,31750.27,Mixed
29.651,76.369,2021.0,8.41,230.0,24.0,84.0,20.0,0.0,0.0,132.0,26.0,15.9782,4.0,2.0,0.05,Unconfined,7.0,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,31750.27,Mixed
29.546,76.393,2021.0,8.51,4876.0,48.0,154.0,833.0,968.0,30.0,745.0,44.0,154.456,779.0,7.0,0.3,Unconfined,11.9,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Artesian,31750.27,Mixed
29.608,76.258,2021.0,8.2,5502.0,0.0,168.0,1260.0,804.0,32.0,1622.0,123.0,319.565,549.0,14.0,0.75,Unconfined,5.39,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,31750.27,Mixed
29.635,76.215,2021.0,8.71,3360.0,48.0,168.0,533.0,692.0,0.7,515.0,61.0,88.0,550.0,7.0,2.78,Unconfined,7.4,Rocky/Gravelly,Rocky/Gravelly,Bore Well,Shallow,31750.27,Mixed
29.702,76.364,2021.0,8.49,2401.0,36.0,98.0,420.0,449.0,1.2,570.0,66.0,99.0,253.0,70.0,0.25,Unconfined,10.61,Rocky/Gravelly,Rocky/Gravelly,Bore Well,Artesian,31750.27,Mixed
30.1,76.3,2021.0,8.71,1111.0,72.0,433.0,27.0,59.0,0.8,110.0,18.0,15.9782,223.0,4.0,1.21,Unconfined,12.6,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Artesian,31750.27,Mixed
29.829,76.329,2021.0,8.81,1652.0,72.0,405.0,127.0,153.0,22.0,132.0,13.0,23.9674,315.0,4.5,0.61,Unconfined,3.3,Rocky/Gravelly,Rocky/Gravelly,Bore Well,Shallow,31750.27,Mixed
29.883,76.354,2021.0,8.34,1105.0,36.0,419.0,93.0,39.0,8.1,351.0,18.0,75.0,110.0,7.0,0.47,Unconfined,4.65,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,31750.27,Mixed
29.914,76.261,2021.0,8.86,1266.0,108.0,461.0,47.0,40.0,3.5,186.0,13.0,37.0,230.0,7.0,0.49,Unconfined,9.0,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Shallow,31750.27,Mixed
